escola,municipio,estado,ano,arquivo,disciplina,percentual_acertos,codigo,habilidade
ESCOLA MUNICIPALIZADA AMELIA DE LIMA E SILVA,MENDES,RIO DE JANEIRO,5º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA AMELIA DE LIMA E SILVA\Consolidado Saex - 5º ANO.pdf,Matemática,72,D042_M,Reconhecer características do sistema de numeração decimal.
ESCOLA MUNICIPALIZADA AMELIA DE LIMA E SILVA,MENDES,RIO DE JANEIRO,5º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA AMELIA DE LIMA E SILVA\Consolidado Saex - 5º ANO.pdf,Matemática,67,D066_M,"Utilizar números naturais, envolvendo diferentes significados da adição ou da subtração, na resolução de problemas."
ESCOLA MUNICIPALIZADA AMELIA DE LIMA E SILVA,MENDES,RIO DE JANEIRO,5º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA AMELIA DE LIMA E SILVA\Consolidado Saex - 5º ANO.pdf,Matemática,61,D065_M,"Utilizar números naturais e racionais, envolvendo diferentes significados da adição ou da subtração, na resolução de problemas."
ESCOLA MUNICIPALIZADA AMELIA DE LIMA E SILVA,MENDES,RIO DE JANEIRO,5º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA AMELIA DE LIMA E SILVA\Consolidado Saex - 5º ANO.pdf,Matemática,61,D012_M,Corresponder objetos em uma representação plana do espaço à sua localização descrita por meio de um par ordenado.
ESCOLA MUNICIPALIZADA AMELIA DE LIMA E SILVA,MENDES,RIO DE JANEIRO,5º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA AMELIA DE LIMA E SILVA\Consolidado Saex - 5º ANO.pdf,Matemática,47,D031_M,"Identificar polígonos de acordo com as características dos seus lados, vértices e ângulos internos."
ESCOLA MUNICIPALIZADA AMELIA DE LIMA E SILVA,MENDES,RIO DE JANEIRO,5º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA AMELIA DE LIMA E SILVA\Consolidado Saex - 5º ANO.pdf,Matemática,39,D015_M,Determinar o número desconhecido que torna verdadeira uma igualdade matemática envolvendo representação simbólica.
ESCOLA MUNICIPALIZADA AMELIA DE LIMA E SILVA,MENDES,RIO DE JANEIRO,5º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA AMELIA DE LIMA E SILVA\Consolidado Saex - 5º ANO.pdf,Matemática,39,D044_M,Reconhecer fração como representação associada a diferentes significados.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 2º ANO.pdf,Língua Portuguesa,93,D002_P,Reconhecer as letras do alfabeto.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 2º ANO.pdf,Língua Portuguesa,93,D007_P,Identificar o número de sílabas de uma palavra.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 2º ANO.pdf,Língua Portuguesa,87,D009_P,Ler palavras formadas por sílabas canônicas.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 2º ANO.pdf,Língua Portuguesa,87,D010_P,Ler palavras formadas por sílabas não canônicas.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 2º ANO.pdf,Língua Portuguesa,77,D003_P,Reconhecer as diferentes formas de grafar uma mesma letra ou palavra.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 2º ANO.pdf,Língua Portuguesa,77,D014_P,Identificar variações de sons de grafemas.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 2º ANO.pdf,Língua Portuguesa,63,D008_P,Identificar sílabas de uma palavra.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 2º ANO.pdf,Língua Portuguesa,47,D006_P,Identificar rimas.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 2º ANO.pdf,Língua Portuguesa,47,D017_P,Reconhecer o gênero de um texto.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 2º ANO.pdf,Língua Portuguesa,40,D016_P,Identificar a finalidade de textos de diferentes gêneros.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 2º ANO.pdf,Língua Portuguesa,40,D013_P,Reconhecer o local de inserção de determinada palavra numa sequência em ordem alfabética.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 2º ANO.pdf,Língua Portuguesa,40,D023_P,Inferir informações em textos.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 2º ANO.pdf,Língua Portuguesa,27,D005_P,Identificar a unidade palavra em frases. (Matemática):
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 2º ANO.pdf,Matemática,97,D033_M,Identificar representações de figuras tridimensionais.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 2º ANO.pdf,Matemática,27,D056_M,Utilizar conversão entre unidades de medidas de tempo na resolução de problema.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 2º ANO.pdf,Matemática,73,D032_M,Identificar representações de figuras bidimensionais.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 2º ANO.pdf,Matemática,73,D004_M,Comparar ou ordenar quantidades pela contagem.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 2º ANO.pdf,Matemática,70,D066_M,"Utilizar números naturais, envolvendo diferentes significados da adição ou da subtração, na resolução de problemas."
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 2º ANO.pdf,Matemática,93,D027_M,Identificar informações a partir de dados dispostos em tabelas.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 2º ANO.pdf,Matemática,93,D005_M,Corresponder cédulas e/ou moedas do Sistema Monetário Brasileiro.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 2º ANO.pdf,Matemática,90,D029_M,Identificar números naturais segundo critérios de ordem.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 2º ANO.pdf,Matemática,87,D003_M,"Comparar ou ordenar o objeto/pessoa/animal por meio dos atributos de comprimento, altura, espessura e tamanho."
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 2º ANO.pdf,Matemática,83,D016_M,Executar a contagem de um grupo de objetos/pessoas/animais.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 2º ANO.pdf,Matemática,67,D022_M,Identificar a localização ou a movimentação de pessoas ou objetos em uma representação plana do espaço.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,2º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 2º ANO.pdf,Matemática,64,D017_M,Executar adição ou subtração com números naturais.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 3º ANO.pdf,Língua Portuguesa,100,D015_P,Ler frases.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 3º ANO.pdf,Língua Portuguesa,93,D009_P,Ler palavras formadas por sílabas canônicas.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 3º ANO.pdf,Língua Portuguesa,93,D003_P,Reconhecer as diferentes formas de grafar uma mesma letra ou palavra.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 3º ANO.pdf,Língua Portuguesa,93,D017_P,Reconhecer o gênero de um texto.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 3º ANO.pdf,Língua Portuguesa,93,D030_P,Reconhecer os elementos que compõem uma narrativa e o conflito gerador.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 3º ANO.pdf,Língua Portuguesa,87,D005_P,Identificar a unidade palavra em frases.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 3º ANO.pdf,Língua Portuguesa,87,D007_P,Identificar o número de sílabas de uma palavra.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 3º ANO.pdf,Língua Portuguesa,83,D010_P,Ler palavras formadas por sílabas não canônicas.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 3º ANO.pdf,Língua Portuguesa,83,D008_P,Identificar sílabas de uma palavra.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 3º ANO.pdf,Língua Portuguesa,80,D016_P,Identificar a finalidade de textos de diferentes gêneros.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 3º ANO.pdf,Língua Portuguesa,67,D028_P,Reconhecer o assunto de um texto lido.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 3º ANO.pdf,Língua Portuguesa,53,D006_P,Identificar rimas.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 3º ANO.pdf,Língua Portuguesa,53,D021_P,Localizar informação explícita.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 3º ANO.pdf,Língua Portuguesa,33,D014_P,Identificar variações de sons de grafemas.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 3º ANO.pdf,Língua Portuguesa,33,D023_P,Inferir informações em textos.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 3º ANO.pdf,Língua Portuguesa,27,D012_P,"Identificar efeito de sentido decorrente de recursos gráficos, seleção lexical e repetição. (Matemática):"
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 3º ANO.pdf,Matemática,73,D056_M,Utilizar conversão entre unidades de medidas de tempo na resolução de problema.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 3º ANO.pdf,Matemática,67,D022_M,Identificar a localização ou a movimentação de pessoas ou objetos em uma representação plana do espaço.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 3º ANO.pdf,Matemática,80,D066_M,"Utilizar números naturais, envolvendo diferentes significados da adição ou da subtração, na resolução de problemas."
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 3º ANO.pdf,Matemática,80,D023_M,Identificar composições ou decomposições de números naturais.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 3º ANO.pdf,Matemática,73,D029_M,Identificar números naturais segundo critérios de ordem.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 3º ANO.pdf,Matemática,80,D042_M,Reconhecer características do sistema de numeração decimal.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 3º ANO.pdf,Matemática,93,D032_M,Identificar representações de figuras bidimensionais.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 3º ANO.pdf,Matemática,93,D067_M,"Utilizar números naturais, envolvendo diferentes significados da multiplicação ou da divisão, na resolução de problemas."
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 3º ANO.pdf,Matemática,90,D005_M,Corresponder cédulas e/ou moedas do Sistema Monetário Brasileiro.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 3º ANO.pdf,Matemática,100,D028_M,"Identificar instrumentos utilizados para medir determinadas grandezas (massa, comprimento, capacidade, tempo e temperatura)."
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 3º ANO.pdf,Matemática,97,D027_M,Identificar informações a partir de dados dispostos em tabelas.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 3º ANO.pdf,Matemática,93,D024_M,Identificar dados apresentados por meio de gráficos.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 3º ANO.pdf,Matemática,87,D033_M,Identificar representações de figuras tridimensionais.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,3º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 3º ANO.pdf,Matemática,87,D017_M,Executar adição ou subtração com números naturais.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 4º ANO.pdf,Língua Portuguesa,100,D010_P,Ler palavras formadas por sílabas não canônicas.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 4º ANO.pdf,Língua Portuguesa,93,D007_P,Identificar o número de sílabas de uma palavra.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 4º ANO.pdf,Língua Portuguesa,87,D009_P,Ler palavras formadas por sílabas canônicas.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 4º ANO.pdf,Língua Portuguesa,87,D012_P,"Identificar efeito de sentido decorrente de recursos gráficos, seleção lexical e repetição."
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 4º ANO.pdf,Língua Portuguesa,80,D006_P,Identificar rimas.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 4º ANO.pdf,Língua Portuguesa,73,D017_P,Reconhecer o gênero de um texto.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 4º ANO.pdf,Língua Portuguesa,70,D028_P,Reconhecer o assunto de um texto lido.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 4º ANO.pdf,Língua Portuguesa,70,D030_P,Reconhecer os elementos que compõem uma narrativa e o conflito gerador.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 4º ANO.pdf,Língua Portuguesa,67,D022_P,Inferir o sentido de palavra ou expressão a partir do contexto.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 4º ANO.pdf,Língua Portuguesa,63,D016_P,Identificar a finalidade de textos de diferentes gêneros.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 4º ANO.pdf,Língua Portuguesa,60,D023_P,Inferir informações em textos.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 4º ANO.pdf,Língua Portuguesa,47,D025_P,Reconhecer efeitos de sentido decorrentes do uso ou função da pontuação e de outras notações.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 4º ANO.pdf,Língua Portuguesa,43,D021_P,Localizar informação explícita.
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 4º ANO.pdf,Língua Portuguesa,43,D037_P,"Reconhecer as relações entre partes de um texto, identificando os recursos coesivos que contribuem para a sua continuidade. (Matemática):"
ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO,MENDES,RIO DE JANEIRO,4º ANO,C:\Users\User1\Downloads\OneDrive_1_02-06-2026 (1)\ESCOLA MUNICIPALIZADA PREFEITO JOAO GURITO\Consolidado Saex - 4º ANO.pdf,Matemática,23,D045_M,Reconhecer horas em relógios digitais e/ou analógicos.
